Product,Customer,Volume,date,datePk,dateYear,dateYearISO,dateMonthYear,dateWeekYearISO,dateQuarterYear,dateMonth,dateDay,dateDaySuffix,dateWeekDay,dateWeekDayName,dateWeekDayNameShort,dateWeekDayNameFirstLetter,dateDayOfYear,dateWeekOfMonth,dateWeekOfYear,dateWeekOfYearISO,dateMonthName,dateMonthNameShort,dateMonthNameFirstLetter,dateQuarter,dateQuarterName,dateQuarterShort,dateIsWeekend,dateIsHolidayInd,dateWeekDayStartsMonday,dateWeekDayNamePL,dateMonthNamePL,dateWeekOfYearStartsMonday,firstDayWorkBefore,firstDayWorkAfter,firstDayNoHolidayNoSaturdayAfter,firstDayNoHolidayNoSundayAfter,firstDayNoHolidayNoSaturdayAfterData,firstDayNoSaturdayNoHolidayOrSundayHolidayName,firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday,firstDayNoSaturdayNoHolidayOrSundayHoliday,isThuHolyday,isFriHolyday,isSatHolyday,isWeekendParcelServiceBreakInd,courierBillingPeriodDateFk,courierBillingPeriodStartDateFk,courierBillingPeriodEndDateFk,xlsDate,dwhDateFrom,dwhDateTo,dwhCurrRec,dwhAuditCd,dwhAuditCp,dwhAuditMd,dwhAuditMp,Orders,Nazwa stacji,Maksymalna temperatura dobowa,Minimalna temperatura dobowa,Srednia temperatura dobowa,Suma dobowa opadow [mm],Pokrywa sniegu [cm]
APM,X,138001.49762190547,2021-01-27,20210127,2021,2021,1.2021,T4-2021,Q1-2021,1,27,th,4,Wednesday,WED,W,27,5,5,4,January,JAN,J,1,First,Qtr 1,0,0,3,Środa,Styczeń,5,20210126,20210128,20210128,20210128,20210128,THU,0,20210128,0,0,0,0.0,20210116,20210116,20210131,44223,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,1.1,-0.1,0.4,0.0,0
APM,X,135433.75049027675,2021-01-28,20210128,2021,2021,1.2021,T4-2021,Q1-2021,1,28,th,5,Thursday,THU,T,28,5,5,4,January,JAN,J,1,First,Qtr 1,0,0,4,Czwartek,Styczeń,5,20210127,20210129,20210129,20210129,20210129,FRI,0,20210129,0,0,0,0.0,20210116,20210116,20210131,44224,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,4.0,-5.7,-1.3,0.9,4
APM,X,135433.75049027675,2021-01-28,20210128,2021,2021,1.2021,T4-2021,Q1-2021,1,28,th,5,Thursday,THU,T,28,5,5,4,January,JAN,J,1,First,Qtr 1,0,0,4,Czwartek,Styczeń,5,20210127,20210129,20210129,20210129,20210129,FRI,0,20210129,0,0,0,0.0,20210116,20210116,20210131,44224,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,1.5,-1.4,-0.2,0.0,0
APM,X,70118.31780222898,2021-01-29,20210129,2021,2021,1.2021,T4-2021,Q1-2021,1,29,th,6,Friday,FRI,F,29,5,5,4,January,JAN,J,1,First,Qtr 1,0,0,5,Piątek,Styczeń,5,20210128,20210201,20210131,20210130,20210131,SUN,0,20210131,0,0,0,0.0,20210116,20210116,20210131,44225,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.0,-1.4,0.1,4.3,3
APM,X,70118.31780222898,2021-01-29,20210129,2021,2021,1.2021,T4-2021,Q1-2021,1,29,th,6,Friday,FRI,F,29,5,5,4,January,JAN,J,1,First,Qtr 1,0,0,5,Piątek,Styczeń,5,20210128,20210201,20210131,20210130,20210131,SUN,0,20210131,0,0,0,0.0,20210116,20210116,20210131,44225,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,0.4,-3.0,-1.6,0.0,0
APM,X,16173.608718008512,2021-01-30,20210130,2021,2021,1.2021,T4-2021,Q1-2021,1,30,th,7,Saturday,SAT,S,30,5,5,4,January,JAN,J,1,First,Qtr 1,1,0,6,Sobota,Styczeń,5,20210129,20210201,20210131,20210201,20210131,SUN,0,20210131,0,0,0,0.0,20210116,20210116,20210131,44226,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,2.8,-2.3,-0.6,2.1,6
APM,X,16173.608718008512,2021-01-30,20210130,2021,2021,1.2021,T4-2021,Q1-2021,1,30,th,7,Saturday,SAT,S,30,5,5,4,January,JAN,J,1,First,Qtr 1,1,0,6,Sobota,Styczeń,5,20210129,20210201,20210131,20210201,20210131,SUN,0,20210131,0,0,0,0.0,20210116,20210116,20210131,44226,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.0,-3.1,-2.3,0.0,0
APM,X,70116.17803911696,2021-01-31,20210131,2021,2021,1.2021,T4-2021,Q1-2021,1,31,st,1,Sunday,SUN,S,31,6,6,4,January,JAN,J,1,First,Qtr 1,1,0,7,Niedziela,Styczeń,5,20210129,20210201,20210201,20210201,20210201,MON,0,20210201,0,0,0,0.0,20210116,20210116,20210131,44227,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-0.4,-5.5,-4.0,0.0,4
APM,X,70116.17803911696,2021-01-31,20210131,2021,2021,1.2021,T4-2021,Q1-2021,1,31,st,1,Sunday,SUN,S,31,6,6,4,January,JAN,J,1,First,Qtr 1,1,0,7,Niedziela,Styczeń,5,20210129,20210201,20210201,20210201,20210201,MON,0,20210201,0,0,0,0.0,20210116,20210116,20210131,44227,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.8,-6.5,-5.1,0.0,0
APM,X,32229.755919785315,2021-02-01,20210201,2021,2021,2.2021,T5-2021,Q1-2021,2,1,st,2,Monday,MON,M,32,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,6,20210129,20210202,20210202,20210202,20210202,TUE,0,20210202,0,0,0,0.0,20210201,20210201,20210215,44228,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-2.8,-10.6,-6.7,0.0,3
APM,X,32229.755919785315,2021-02-01,20210201,2021,2021,2.2021,T5-2021,Q1-2021,2,1,st,2,Monday,MON,M,32,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,6,20210129,20210202,20210202,20210202,20210202,TUE,0,20210202,0,0,0,0.0,20210201,20210201,20210215,44228,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.5,-12.5,-7.9,0.0,0
APM,X,80136.5762306317,2021-02-02,20210202,2021,2021,2.2021,T5-2021,Q1-2021,2,2,nd,3,Tuesday,TUE,T,33,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,6,20210201,20210203,20210203,20210203,20210203,WED,0,20210203,0,0,0,0.0,20210201,20210201,20210215,44229,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.7,-7.1,-2.0,1.9,3
APM,X,80136.5762306317,2021-02-02,20210202,2021,2021,2.2021,T5-2021,Q1-2021,2,2,nd,3,Tuesday,TUE,T,33,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,6,20210201,20210203,20210203,20210203,20210203,WED,0,20210203,0,0,0,0.0,20210201,20210201,20210215,44229,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,1.6,-7.7,-2.1,0.0,0
APM,X,198135.8135372389,2021-02-03,20210203,2021,2021,2.2021,T5-2021,Q1-2021,2,3,rd,4,Wednesday,WED,W,34,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,6,20210202,20210204,20210204,20210204,20210204,THU,0,20210204,0,0,0,0.0,20210201,20210201,20210215,44230,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,11.9,0.7,5.3,5.9,3
APM,X,198135.8135372389,2021-02-03,20210203,2021,2021,2.2021,T5-2021,Q1-2021,2,3,rd,4,Wednesday,WED,W,34,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,6,20210202,20210204,20210204,20210204,20210204,THU,0,20210204,0,0,0,0.0,20210201,20210201,20210215,44230,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,3.6,0.6,2.0,0.0,0
APM,X,159145.36826466979,2021-02-04,20210204,2021,2021,2.2021,T5-2021,Q1-2021,2,4,th,5,Thursday,THU,T,35,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,6,20210203,20210205,20210205,20210205,20210205,FRI,0,20210205,0,0,0,0.0,20210201,20210201,20210215,44231,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,9.2,2.6,5.9,1.8,0
APM,X,159145.36826466979,2021-02-04,20210204,2021,2021,2.2021,T5-2021,Q1-2021,2,4,th,5,Thursday,THU,T,35,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,6,20210203,20210205,20210205,20210205,20210205,FRI,0,20210205,0,0,0,0.0,20210201,20210201,20210215,44231,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,6.1,-3.0,0.6,0.0,0
APM,X,73253.9693460699,2021-02-05,20210205,2021,2021,2.2021,T5-2021,Q1-2021,2,5,th,6,Friday,FRI,F,36,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,6,20210204,20210208,20210207,20210206,20210207,SUN,0,20210207,0,0,0,0.0,20210201,20210201,20210215,44232,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.2,-0.6,0.7,0.6,0
APM,X,73253.9693460699,2021-02-05,20210205,2021,2021,2.2021,T5-2021,Q1-2021,2,5,th,6,Friday,FRI,F,36,1,6,5,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,6,20210204,20210208,20210207,20210206,20210207,SUN,0,20210207,0,0,0,0.0,20210201,20210201,20210215,44232,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,0.2,-7.1,-4.2,0.0,0
APM,X,5890.062927201784,2021-02-06,20210206,2021,2021,2.2021,T5-2021,Q1-2021,2,6,th,7,Saturday,SAT,S,37,1,6,5,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,6,20210205,20210208,20210207,20210208,20210207,SUN,0,20210207,0,0,0,0.0,20210201,20210201,20210215,44233,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,0.0,-3.3,-2.0,1.5,1
APM,X,5890.062927201784,2021-02-06,20210206,2021,2021,2.2021,T5-2021,Q1-2021,2,6,th,7,Saturday,SAT,S,37,1,6,5,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,6,20210205,20210208,20210207,20210208,20210207,SUN,0,20210207,0,0,0,0.0,20210201,20210201,20210215,44233,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-3.0,-9.5,-7.3,0.0,0
APM,X,23893.149687292414,2021-02-07,20210207,2021,2021,2.2021,T5-2021,Q1-2021,2,7,th,1,Sunday,SUN,S,38,2,7,5,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,6,20210205,20210208,20210208,20210208,20210208,MON,0,20210208,0,0,0,0.0,20210201,20210201,20210215,44234,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-1.9,-8.4,-6.4,12.7,2
APM,X,23893.149687292414,2021-02-07,20210207,2021,2021,2.2021,T5-2021,Q1-2021,2,7,th,1,Sunday,SUN,S,38,2,7,5,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,6,20210205,20210208,20210208,20210208,20210208,MON,0,20210208,0,0,0,0.0,20210201,20210201,20210215,44234,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-9.5,-12.2,-11.1,0.0,0
APM,X,11108.948837759464,2021-02-08,20210208,2021,2021,2.2021,T6-2021,Q1-2021,2,8,th,2,Monday,MON,M,39,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,7,20210205,20210209,20210209,20210209,20210209,TUE,0,20210209,0,0,0,0.0,20210201,20210201,20210215,44235,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-5.0,-7.9,-6.2,3.1,5
APM,X,11108.948837759464,2021-02-08,20210208,2021,2021,2.2021,T6-2021,Q1-2021,2,8,th,2,Monday,MON,M,39,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,7,20210205,20210209,20210209,20210209,20210209,TUE,0,20210209,0,0,0,0.0,20210201,20210201,20210215,44235,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-8.7,-11.9,-10.0,0.0,0
APM,X,38920.019881878165,2021-02-09,20210209,2021,2021,2.2021,T6-2021,Q1-2021,2,9,th,3,Tuesday,TUE,T,40,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,7,20210208,20210210,20210210,20210210,20210210,WED,0,20210210,0,0,0,0.0,20210201,20210201,20210215,44236,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-2.3,-9.0,-5.6,0.0,5
APM,X,38920.019881878165,2021-02-09,20210209,2021,2021,2.2021,T6-2021,Q1-2021,2,9,th,3,Tuesday,TUE,T,40,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,7,20210208,20210210,20210210,20210210,20210210,WED,0,20210210,0,0,0,0.0,20210201,20210201,20210215,44236,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-5.9,-8.7,-7.4,0.0,0
APM,X,74052.6150202925,2021-02-10,20210210,2021,2021,2.2021,T6-2021,Q1-2021,2,10,th,4,Wednesday,WED,W,41,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,7,20210209,20210211,20210211,20210211,20210211,THU,0,20210211,0,0,0,0.0,20210201,20210201,20210215,44237,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-1.6,-5.2,-3.8,5.1,5
APM,X,74052.6150202925,2021-02-10,20210210,2021,2021,2.2021,T6-2021,Q1-2021,2,10,th,4,Wednesday,WED,W,41,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,7,20210209,20210211,20210211,20210211,20210211,THU,0,20210211,0,0,0,0.0,20210201,20210201,20210215,44237,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-5.3,-8.8,-7.1,0.0,0
APM,X,19712.996931992042,2021-02-11,20210211,2021,2021,2.2021,T6-2021,Q1-2021,2,11,th,5,Thursday,THU,T,42,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,7,20210210,20210212,20210212,20210212,20210212,FRI,0,20210212,0,0,0,0.0,20210201,20210201,20210215,44238,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-3.0,-10.6,-7.9,0.1,10
APM,X,19712.996931992042,2021-02-11,20210211,2021,2021,2.2021,T6-2021,Q1-2021,2,11,th,5,Thursday,THU,T,42,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,7,20210210,20210212,20210212,20210212,20210212,FRI,0,20210212,0,0,0,0.0,20210201,20210201,20210215,44238,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-6.3,-13.0,-11.0,0.0,0
APM,X,1150.1981931725134,2021-02-12,20210212,2021,2021,2.2021,T6-2021,Q1-2021,2,12,th,6,Friday,FRI,F,43,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,7,20210211,20210215,20210214,20210213,20210214,SUN,0,20210214,0,0,0,0.0,20210201,20210201,20210215,44239,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-6.4,-12.5,-10.1,0.4,9
APM,X,1150.1981931725134,2021-02-12,20210212,2021,2021,2.2021,T6-2021,Q1-2021,2,12,th,6,Friday,FRI,F,43,2,7,6,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,7,20210211,20210215,20210214,20210213,20210214,SUN,0,20210214,0,0,0,0.0,20210201,20210201,20210215,44239,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-7.9,-13.1,-10.7,0.0,0
APM,X,6291.923352205829,2021-02-13,20210213,2021,2021,2.2021,T6-2021,Q1-2021,2,13,th,7,Saturday,SAT,S,44,2,7,6,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,7,20210212,20210215,20210214,20210215,20210214,SUN,0,20210214,0,0,0,0.0,20210201,20210201,20210215,44240,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-3.0,-12.0,-6.9,0.1,10
APM,X,6291.923352205829,2021-02-13,20210213,2021,2021,2.2021,T6-2021,Q1-2021,2,13,th,7,Saturday,SAT,S,44,2,7,6,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,7,20210212,20210215,20210214,20210215,20210214,SUN,0,20210214,0,0,0,0.0,20210201,20210201,20210215,44240,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,0.3,-11.5,-5.1,0.0,0
APM,X,42819.23671832897,2021-02-14,20210214,2021,2021,2.2021,T6-2021,Q1-2021,2,14,th,1,Sunday,SUN,S,45,3,8,6,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,7,20210212,20210215,20210215,20210215,20210215,MON,0,20210215,0,0,0,0.0,20210201,20210201,20210215,44241,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-1.4,-4.8,-3.9,0.0,9
APM,X,42819.23671832897,2021-02-14,20210214,2021,2021,2.2021,T6-2021,Q1-2021,2,14,th,1,Sunday,SUN,S,45,3,8,6,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,7,20210212,20210215,20210215,20210215,20210215,MON,0,20210215,0,0,0,0.0,20210201,20210201,20210215,44241,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-0.2,-5.1,-3.0,0.0,0
APM,X,19865.792846144235,2021-02-15,20210215,2021,2021,2.2021,T7-2021,Q1-2021,2,15,th,2,Monday,MON,M,46,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,8,20210212,20210216,20210216,20210216,20210216,TUE,0,20210216,0,0,0,0.0,20210201,20210201,20210215,44242,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-0.8,-7.8,-5.4,0.0,9
APM,X,19865.792846144235,2021-02-15,20210215,2021,2021,2.2021,T7-2021,Q1-2021,2,15,th,2,Monday,MON,M,46,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,8,20210212,20210216,20210216,20210216,20210216,TUE,0,20210216,0,0,0,0.0,20210201,20210201,20210215,44242,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.8,-5.6,-4.0,0.0,0
APM,X,43843.58767274856,2021-02-16,20210216,2021,2021,2.2021,T7-2021,Q1-2021,2,16,th,3,Tuesday,TUE,T,47,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,8,20210215,20210217,20210217,20210217,20210217,WED,0,20210217,0,0,0,0.0,20210216,20210216,20210228,44243,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,-0.5,-9.1,-4.9,0.1,8
APM,X,43843.58767274856,2021-02-16,20210216,2021,2021,2.2021,T7-2021,Q1-2021,2,16,th,3,Tuesday,TUE,T,47,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,2,Wtorek,Luty,8,20210215,20210217,20210217,20210217,20210217,WED,0,20210217,0,0,0,0.0,20210216,20210216,20210228,44243,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.1,-7.5,-4.6,0.0,0
APM,X,93215.53939663373,2021-02-17,20210217,2021,2021,2.2021,T7-2021,Q1-2021,2,17,th,4,Wednesday,WED,W,48,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,8,20210216,20210218,20210218,20210218,20210218,THU,0,20210218,0,0,0,0.0,20210216,20210216,20210228,44244,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.0,-1.8,0.9,2.5,8
APM,X,93215.53939663373,2021-02-17,20210217,2021,2021,2.2021,T7-2021,Q1-2021,2,17,th,4,Wednesday,WED,W,48,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,3,Środa,Luty,8,20210216,20210218,20210218,20210218,20210218,THU,0,20210218,0,0,0,0.0,20210216,20210216,20210228,44244,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-0.3,-2.5,-1.7,0.0,0
APM,X,73857.65654635866,2021-02-18,20210218,2021,2021,2.2021,T7-2021,Q1-2021,2,18,th,5,Thursday,THU,T,49,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,8,20210217,20210219,20210219,20210219,20210219,FRI,0,20210219,0,0,0,0.0,20210216,20210216,20210228,44245,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.7,0.0,1.7,0.6,7
APM,X,73857.65654635866,2021-02-18,20210218,2021,2021,2.2021,T7-2021,Q1-2021,2,18,th,5,Thursday,THU,T,49,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,4,Czwartek,Luty,8,20210217,20210219,20210219,20210219,20210219,FRI,0,20210219,0,0,0,0.0,20210216,20210216,20210228,44245,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,-1.3,-10.2,-7.4,0.0,0
APM,X,66943.85582682217,2021-02-19,20210219,2021,2021,2.2021,T7-2021,Q1-2021,2,19,th,6,Friday,FRI,F,50,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,8,20210218,20210222,20210221,20210220,20210221,SUN,0,20210221,0,0,0,0.0,20210216,20210216,20210228,44246,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,3.5,-2.0,0.4,1.1,5
APM,X,66943.85582682217,2021-02-19,20210219,2021,2021,2.2021,T7-2021,Q1-2021,2,19,th,6,Friday,FRI,F,50,3,8,7,February,FEB,F,1,First,Qtr 1,0,0,5,Piątek,Luty,8,20210218,20210222,20210221,20210220,20210221,SUN,0,20210221,0,0,0,0.0,20210216,20210216,20210228,44246,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,2.2,-11.5,-4.3,0.0,0
APM,X,7575.924648549582,2021-02-20,20210220,2021,2021,2.2021,T7-2021,Q1-2021,2,20,th,7,Saturday,SAT,S,51,3,8,7,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,8,20210219,20210222,20210221,20210222,20210221,SUN,0,20210221,0,0,0,0.0,20210216,20210216,20210228,44247,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,10.1,0.8,4.1,0.0,4
APM,X,7575.924648549582,2021-02-20,20210220,2021,2021,2.2021,T7-2021,Q1-2021,2,20,th,7,Saturday,SAT,S,51,3,8,7,February,FEB,F,1,First,Qtr 1,1,0,6,Sobota,Luty,8,20210219,20210222,20210221,20210222,20210221,SUN,0,20210221,0,0,0,0.0,20210216,20210216,20210228,44247,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,7.0,1.5,2.9,0.0,0
APM,X,75248.82419919477,2021-02-21,20210221,2021,2021,2.2021,T7-2021,Q1-2021,2,21,st,1,Sunday,SUN,S,52,4,9,7,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,8,20210219,20210222,20210222,20210222,20210222,MON,0,20210222,0,0,0,0.0,20210216,20210216,20210228,44248,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,11.8,-3.0,2.7,0.0,2
APM,X,75248.82419919477,2021-02-21,20210221,2021,2021,2.2021,T7-2021,Q1-2021,2,21,st,1,Sunday,SUN,S,52,4,9,7,February,FEB,F,1,First,Qtr 1,1,0,7,Niedziela,Luty,8,20210219,20210222,20210222,20210222,20210222,MON,0,20210222,0,0,0,0.0,20210216,20210216,20210228,44248,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,9.2,-1.2,3.0,0.0,0
APM,X,55943.67083587013,2021-02-22,20210222,2021,2021,2.2021,T8-2021,Q1-2021,2,22,nd,2,Monday,MON,M,53,4,9,8,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,9,20210219,20210223,20210223,20210223,20210223,TUE,0,20210223,0,0,0,0.0,20210216,20210216,20210228,44249,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,KRAKOW,12.3,-2.3,3.2,0.0,0
APM,X,55943.67083587013,2021-02-22,20210222,2021,2021,2.2021,T8-2021,Q1-2021,2,22,nd,2,Monday,MON,M,53,4,9,8,February,FEB,F,1,First,Qtr 1,0,0,1,Poniedziałek,Luty,9,20210219,20210223,20210223,20210223,20210223,TUE,0,20210223,0,0,0,0.0,20210216,20210216,20210228,44249,1900-01-01,9999-12-31,1,2020-07-03 13:51:15.673,1904719,2020-07-03 13:51:15.673,1904719,,WARSZAWA,11.4,-2.2,3.0,0.0,0
